time_key,system_key,team_key,target_resolution_hours,actual_resolution_hours,sla_breach_percentage
579,29,2,24.0,25.15,1.39
610,29,2,24.0,21.58,0.19
640,29,2,24.0,25.25,0.41
671,29,2,24.0,23.89,0.15
701,29,2,24.0,18.42,1.35
1,29,3,24.0,25.56,0.28
32,29,3,24.0,18.69,0.45
61,29,3,24.0,19.97,1.16
92,29,3,24.0,22.51,0.97
122,29,3,24.0,22.71,1.12
153,29,3,24.0,21.64,0.13
183,29,3,24.0,22.63,0.27
214,29,3,24.0,24.65,0.59
245,29,3,24.0,21.51,0.53
275,29,3,24.0,21.76,0.17
306,29,3,24.0,18.28,0.58
336,29,3,24.0,24.64,0.32
367,29,3,24.0,18.67,0.44
398,29,3,24.0,24.35,0.26
426,29,3,24.0,25.7,0.19
457,29,3,24.0,25.31,0.57
487,29,3,24.0,24.06,0.49
518,29,3,24.0,24.01,0.32
548,29,3,24.0,20.66,0.4
579,29,3,24.0,24.39,0.27
610,29,3,24.0,22.55,0.41
640,29,3,24.0,23.46,0.48
671,29,3,24.0,20.78,0.87
701,29,3,24.0,18.6,0.27
1,29,4,24.0,22.81,0.14
32,29,4,24.0,19.35,0.52
61,29,4,24.0,24.13,0.16
92,29,4,24.0,23.88,0.28
122,29,4,24.0,22.66,0.88
153,29,4,24.0,24.11,0.64
183,29,4,24.0,19.42,0.28
214,29,4,24.0,25.33,1.06
245,29,4,24.0,25.0,0.41
275,29,4,24.0,24.68,1.96
306,29,4,24.0,22.69,0.2
336,29,4,24.0,19.12,0.54
367,29,4,24.0,18.57,0.8
398,29,4,24.0,19.23,0.21
426,29,4,24.0,20.04,0.25
457,29,4,24.0,19.69,0.62
487,29,4,24.0,20.12,0.32
518,29,4,24.0,19.22,0.3
548,29,4,24.0,21.19,0.57
579,29,4,24.0,20.46,0.34
610,29,4,24.0,20.64,0.69
640,29,4,24.0,19.25,0.54
671,29,4,24.0,24.2,0.63
701,29,4,24.0,19.3,0.21
1,29,5,24.0,19.24,0.68
32,29,5,24.0,22.19,0.96
61,29,5,24.0,25.21,0.29
92,29,5,24.0,21.49,0.11
122,29,5,24.0,22.82,0.71
153,29,5,24.0,18.34,0.64
183,29,5,24.0,18.16,0.33
214,29,5,24.0,19.53,0.88
245,29,5,24.0,21.33,0.67
275,29,5,24.0,25.7,0.73
306,29,5,24.0,18.13,0.45
336,29,5,24.0,19.01,0.86
367,29,5,24.0,19.8,0.23
398,29,5,24.0,25.04,0.17
426,29,5,24.0,19.64,0.81
457,29,5,24.0,22.65,0.18
487,29,5,24.0,20.04,0.67
518,29,5,24.0,18.09,0.32
548,29,5,24.0,22.68,0.61
579,29,5,24.0,18.94,0.3
610,29,5,24.0,22.13,0.87
640,29,5,24.0,20.41,1.03
671,29,5,24.0,24.18,0.83
701,29,5,24.0,18.15,0.33
1,29,6,24.0,23.25,0.22
32,29,6,24.0,20.62,0.3
61,29,6,24.0,19.0,0.55
92,29,6,24.0,20.6,0.81
122,29,6,24.0,22.37,0.36
153,29,6,24.0,25.1,1.69
183,29,6,24.0,21.83,0.4
214,29,6,24.0,19.53,0.61
245,29,6,24.0,22.51,1.09
275,29,6,24.0,22.3,0.22
306,29,6,24.0,25.87,2.49
336,29,6,24.0,24.6,0.54
367,29,6,24.0,22.64,0.36
398,29,6,24.0,20.24,0.32
426,29,6,24.0,20.13,0.41
457,29,6,24.0,24.11,0.72
487,29,6,24.0,25.93,0.22
518,29,6,24.0,19.44,0.18
548,29,6,24.0,24.34,0.19
579,29,6,24.0,18.02,2.64
610,29,6,24.0,18.44,1.33
640,29,6,24.0,23.14,0.22
671,29,6,24.0,19.61,1.2
701,29,6,24.0,21.21,1.08
1,29,7,24.0,20.08,0.23
32,29,7,24.0,18.98,0.44
61,29,7,24.0,22.17,0.74
92,29,7,24.0,22.12,1.45
122,29,7,24.0,20.81,0.51
153,29,7,24.0,19.43,1.76
183,29,7,24.0,24.83,0.52
214,29,7,24.0,20.21,0.73
245,29,7,24.0,25.07,0.13
275,29,7,24.0,19.25,2.27
306,29,7,24.0,21.11,0.79
336,29,7,24.0,20.55,0.65
367,29,7,24.0,18.31,0.14
398,29,7,24.0,20.42,0.32
426,29,7,24.0,22.6,1.19
457,29,7,24.0,24.35,0.12
487,29,7,24.0,24.96,0.29
518,29,7,24.0,20.64,0.25
548,29,7,24.0,22.63,0.66
579,29,7,24.0,25.48,0.51
610,29,7,24.0,19.69,0.19
640,29,7,24.0,20.82,0.37
671,29,7,24.0,18.19,0.59
701,29,7,24.0,23.03,1.32
1,29,8,24.0,19.71,0.47
32,29,8,24.0,25.74,0.44
61,29,8,24.0,22.01,0.71
92,29,8,24.0,19.98,1.89
122,29,8,24.0,18.6,1.19
153,29,8,24.0,21.81,0.99
183,29,8,24.0,24.11,0.34
214,29,8,24.0,20.81,0.76
245,29,8,24.0,25.72,0.41
275,29,8,24.0,22.25,1.19
306,29,8,24.0,23.2,0.88
336,29,8,24.0,23.81,0.27
367,29,8,24.0,19.13,1.09
398,29,8,24.0,24.85,0.54
426,29,8,24.0,22.75,0.69
457,29,8,24.0,22.51,0.11
487,29,8,24.0,23.53,0.42
518,29,8,24.0,19.65,0.11
548,29,8,24.0,25.19,0.43
579,29,8,24.0,25.41,1.94
610,29,8,24.0,18.92,1.77
640,29,8,24.0,23.75,0.68
671,29,8,24.0,19.93,2.06
701,29,8,24.0,23.03,0.25
1,29,9,24.0,18.05,0.26
32,29,9,24.0,22.49,0.21
61,29,9,24.0,23.07,0.15
92,29,9,24.0,22.72,0.43
122,29,9,24.0,19.77,0.12
153,29,9,24.0,22.63,0.42
183,29,9,24.0,25.03,0.32
214,29,9,24.0,21.86,1.46
245,29,9,24.0,23.24,0.33
275,29,9,24.0,19.25,0.3
306,29,9,24.0,25.84,2.56
336,29,9,24.0,22.54,0.83
367,29,9,24.0,19.65,0.35
398,29,9,24.0,21.9,0.5
426,29,9,24.0,25.59,0.19
457,29,9,24.0,19.11,0.32
487,29,9,24.0,21.57,1.38
518,29,9,24.0,23.36,0.9
548,29,9,24.0,20.28,0.91
579,29,9,24.0,25.34,0.62
610,29,9,24.0,21.55,0.39
640,29,9,24.0,24.08,0.11
671,29,9,24.0,22.98,1.07
701,29,9,24.0,25.78,0.49
1,29,10,24.0,20.61,0.17
32,29,10,24.0,19.42,2.58
61,29,10,24.0,21.38,0.71
92,29,10,24.0,23.92,0.74
122,29,10,24.0,23.85,1.29
153,29,10,24.0,24.04,1.49
183,29,10,24.0,19.89,0.49
214,29,10,24.0,23.37,0.55
245,29,10,24.0,21.92,0.31
275,29,10,24.0,23.48,0.67
306,29,10,24.0,18.98,0.29
336,29,10,24.0,24.07,0.26
367,29,10,24.0,19.27,1.69
398,29,10,24.0,21.77,0.2
426,29,10,24.0,25.01,0.4
457,29,10,24.0,23.56,0.7
487,29,10,24.0,23.73,0.18
518,29,10,24.0,23.24,0.28
548,29,10,24.0,23.83,0.68
579,29,10,24.0,23.93,0.11
610,29,10,24.0,20.91,1.16
640,29,10,24.0,23.9,0.69
671,29,10,24.0,22.76,1.52
701,29,10,24.0,22.01,0.39
1,30,1,24.0,20.45,0.18
32,30,1,24.0,19.08,0.78
61,30,1,24.0,25.03,1.25
92,30,1,24.0,18.72,0.11
122,30,1,24.0,19.19,0.8
153,30,1,24.0,18.23,0.13
183,30,1,24.0,23.24,0.28
214,30,1,24.0,19.81,0.82
245,30,1,24.0,25.47,0.38
275,30,1,24.0,20.08,0.11
306,30,1,24.0,22.65,1.09
336,30,1,24.0,21.35,0.41
367,30,1,24.0,24.25,0.66
398,30,1,24.0,22.78,0.4
426,30,1,24.0,19.21,0.26
457,30,1,24.0,24.57,0.44
487,30,1,24.0,21.87,1.05
518,30,1,24.0,19.16,0.44
548,30,1,24.0,18.44,0.53
579,30,1,24.0,23.04,0.18
610,30,1,24.0,23.52,1.5
640,30,1,24.0,20.2,1.22
671,30,1,24.0,19.71,0.3
701,30,1,24.0,20.54,0.1
1,30,2,24.0,23.32,0.37
32,30,2,24.0,18.56,0.75
61,30,2,24.0,23.05,0.5
92,30,2,24.0,22.75,0.3
122,30,2,24.0,24.32,0.32
153,30,2,24.0,18.83,1.06
183,30,2,24.0,23.36,0.34
214,30,2,24.0,24.74,1.31
245,30,2,24.0,23.79,0.83
275,30,2,24.0,21.28,0.82
306,30,2,24.0,21.35,0.33
336,30,2,24.0,25.18,1.26
367,30,2,24.0,18.15,0.22
398,30,2,24.0,21.09,0.34
426,30,2,24.0,24.86,0.3
457,30,2,24.0,23.93,0.15
487,30,2,24.0,23.49,0.24
518,30,2,24.0,22.64,0.98
548,30,2,24.0,18.65,0.64
579,30,2,24.0,21.61,0.56
610,30,2,24.0,25.3,0.37
640,30,2,24.0,23.54,0.5
671,30,2,24.0,22.52,0.43
701,30,2,24.0,20.19,0.19
1,30,3,24.0,21.6,0.11
32,30,3,24.0,25.74,0.35
61,30,3,24.0,19.83,0.44
92,30,3,24.0,18.01,0.26
122,30,3,24.0,22.82,0.99
153,30,3,24.0,20.52,1.26
183,30,3,24.0,25.75,1.0
214,30,3,24.0,25.46,0.79
245,30,3,24.0,20.91,1.01
275,30,3,24.0,24.89,0.23
306,30,3,24.0,24.1,0.33
336,30,3,24.0,25.13,1.33
367,30,3,24.0,21.13,1.27
398,30,3,24.0,21.91,2.05
426,30,3,24.0,18.89,0.83
457,30,3,24.0,22.94,0.37
487,30,3,24.0,18.5,0.11
518,30,3,24.0,19.21,0.16
548,30,3,24.0,25.64,0.75
579,30,3,24.0,19.59,0.41
610,30,3,24.0,20.23,0.15
640,30,3,24.0,21.94,0.72
671,30,3,24.0,18.31,0.49
701,30,3,24.0,18.44,0.48
1,30,4,24.0,18.26,0.67
32,30,4,24.0,19.84,0.38
61,30,4,24.0,21.6,0.37
92,30,4,24.0,21.96,0.72
122,30,4,24.0,22.55,0.93
153,30,4,24.0,19.36,0.24
183,30,4,24.0,23.9,1.32
214,30,4,24.0,24.6,0.17
245,30,4,24.0,21.29,0.75
275,30,4,24.0,24.91,0.44
306,30,4,24.0,22.69,0.26
336,30,4,24.0,25.81,0.59
367,30,4,24.0,20.8,1.19
398,30,4,24.0,25.57,1.65
426,30,4,24.0,23.67,0.1
457,30,4,24.0,21.25,0.39
487,30,4,24.0,22.44,0.11
518,30,4,24.0,23.22,1.93
548,30,4,24.0,23.22,0.42
579,30,4,24.0,24.19,0.39
610,30,4,24.0,25.04,0.5
640,30,4,24.0,25.71,1.12
671,30,4,24.0,18.72,0.12
701,30,4,24.0,22.44,0.78
1,30,5,24.0,22.01,0.42
32,30,5,24.0,24.13,1.0
61,30,5,24.0,18.69,2.53
92,30,5,24.0,21.45,0.12
122,30,5,24.0,21.7,0.23
153,30,5,24.0,22.45,0.37
183,30,5,24.0,21.99,0.62
214,30,5,24.0,19.61,0.54
245,30,5,24.0,23.08,0.22
275,30,5,24.0,22.33,0.13
306,30,5,24.0,25.4,0.35
336,30,5,24.0,23.74,1.0
367,30,5,24.0,20.27,0.31
398,30,5,24.0,23.7,0.6
426,30,5,24.0,23.97,0.71
457,30,5,24.0,20.86,0.19
487,30,5,24.0,24.78,0.25
518,30,5,24.0,25.23,0.31
548,30,5,24.0,22.27,0.25
579,30,5,24.0,22.04,0.21
610,30,5,24.0,21.13,0.25
640,30,5,24.0,24.77,2.12
671,30,5,24.0,18.51,1.4
701,30,5,24.0,20.82,1.42
1,30,6,24.0,19.57,0.26
32,30,6,24.0,19.5,0.34
61,30,6,24.0,21.46,0.33
92,30,6,24.0,23.09,0.45
122,30,6,24.0,24.18,0.16
153,30,6,24.0,25.09,0.92
183,30,6,24.0,25.98,0.16
214,30,6,24.0,19.59,0.29
245,30,6,24.0,25.79,1.18
275,30,6,24.0,18.25,0.24
306,30,6,24.0,18.98,0.77
336,30,6,24.0,23.26,0.18
367,30,6,24.0,22.01,0.29
398,30,6,24.0,19.93,0.18
426,30,6,24.0,18.14,0.36
457,30,6,24.0,20.67,0.62
487,30,6,24.0,21.54,0.31
518,30,6,24.0,19.34,0.49
548,30,6,24.0,18.81,1.24
579,30,6,24.0,25.4,0.18
610,30,6,24.0,23.08,0.44
640,30,6,24.0,20.74,0.3
671,30,6,24.0,18.65,0.16
701,30,6,24.0,19.58,0.91
1,30,7,24.0,20.78,0.15
32,30,7,24.0,20.09,1.05
61,30,7,24.0,22.22,0.23
92,30,7,24.0,22.63,0.12
122,30,7,24.0,23.33,0.35
153,30,7,24.0,22.3,1.15
183,30,7,24.0,21.85,0.91
214,30,7,24.0,23.32,0.76
245,30,7,24.0,23.11,0.38
275,30,7,24.0,21.96,0.69
306,30,7,24.0,20.59,0.16
336,30,7,24.0,21.07,0.15
367,30,7,24.0,21.16,0.51
398,30,7,24.0,25.29,0.62
426,30,7,24.0,20.5,0.3
457,30,7,24.0,20.02,0.62
487,30,7,24.0,18.23,0.8
518,30,7,24.0,19.26,0.14
548,30,7,24.0,18.17,0.4
579,30,7,24.0,22.21,0.15
610,30,7,24.0,20.59,0.16
640,30,7,24.0,21.47,0.65
671,30,7,24.0,20.71,1.38
701,30,7,24.0,20.76,0.89
1,30,8,24.0,22.74,0.15
32,30,8,24.0,20.36,0.51
61,30,8,24.0,19.37,0.13
92,30,8,24.0,23.33,0.7
122,30,8,24.0,18.26,0.4
153,30,8,24.0,25.59,0.41
183,30,8,24.0,19.86,2.04
214,30,8,24.0,22.64,1.16
245,30,8,24.0,22.95,0.22
275,30,8,24.0,21.89,1.05
306,30,8,24.0,19.85,0.45
336,30,8,24.0,22.33,0.14
367,30,8,24.0,22.61,0.73
398,30,8,24.0,25.72,0.19
426,30,8,24.0,20.34,0.57
457,30,8,24.0,19.96,2.62
487,30,8,24.0,22.76,0.47
518,30,8,24.0,21.4,1.02
548,30,8,24.0,25.31,0.37
579,30,8,24.0,21.57,0.18
610,30,8,24.0,25.9,0.36
640,30,8,24.0,19.72,0.22
671,30,8,24.0,20.37,0.32
701,30,8,24.0,19.06,0.11
1,30,9,24.0,18.02,0.36
32,30,9,24.0,22.03,0.62
61,30,9,24.0,24.52,0.7
92,30,9,24.0,22.53,0.53
122,30,9,24.0,22.99,0.76
153,30,9,24.0,25.89,0.91
183,30,9,24.0,23.83,0.44
214,30,9,24.0,23.44,0.4
245,30,9,24.0,21.26,0.23
275,30,9,24.0,20.16,0.95
306,30,9,24.0,25.97,0.67
336,30,9,24.0,25.99,1.26
367,30,9,24.0,20.99,0.37
398,30,9,24.0,20.65,0.11
426,30,9,24.0,25.5,1.01
457,30,9,24.0,24.84,1.42
487,30,9,24.0,18.43,1.06
518,30,9,24.0,24.09,0.53
548,30,9,24.0,21.5,0.79
579,30,9,24.0,22.99,1.08
610,30,9,24.0,25.1,0.55
640,30,9,24.0,23.59,0.78
671,30,9,24.0,20.11,0.92
701,30,9,24.0,23.77,0.75
1,30,10,24.0,23.42,0.37
32,30,10,24.0,18.15,0.83
61,30,10,24.0,21.58,1.03
92,30,10,24.0,18.68,0.18
122,30,10,24.0,20.35,0.2
153,30,10,24.0,25.82,0.24
183,30,10,24.0,19.43,0.54
214,30,10,24.0,22.44,0.51
245,30,10,24.0,22.67,0.13
275,30,10,24.0,23.47,1.21
306,30,10,24.0,22.9,0.29
336,30,10,24.0,24.29,0.67
367,30,10,24.0,19.22,0.22
398,30,10,24.0,21.8,0.94
426,30,10,24.0,18.27,0.24
457,30,10,24.0,23.73,0.93
487,30,10,24.0,24.03,1.05
518,30,10,24.0,21.18,0.1
548,30,10,24.0,19.67,0.33
579,30,10,24.0,20.06,0.27
610,30,10,24.0,21.07,0.25
640,30,10,24.0,22.86,0.82
671,30,10,24.0,20.39,0.54
701,30,10,24.0,18.6,0.68
1,31,1,24.0,25.31,0.2
32,31,1,24.0,22.56,0.38
61,31,1,24.0,25.12,0.33
92,31,1,24.0,19.3,1.53
122,31,1,24.0,18.77,0.36
153,31,1,24.0,20.66,2.61
183,31,1,24.0,25.54,0.14
214,31,1,24.0,23.47,0.53
245,31,1,24.0,19.27,0.49
275,31,1,24.0,20.84,1.08
306,31,1,24.0,19.46,0.72
336,31,1,24.0,23.57,1.21
367,31,1,24.0,22.08,0.44
398,31,1,24.0,19.88,0.16
426,31,1,24.0,19.21,1.22
457,31,1,24.0,18.82,0.7
487,31,1,24.0,25.88,0.2
518,31,1,24.0,20.68,0.3
548,31,1,24.0,21.97,0.14
579,31,1,24.0,18.26,0.6
610,31,1,24.0,18.35,0.54
640,31,1,24.0,24.61,0.74
671,31,1,24.0,25.36,1.09
701,31,1,24.0,25.59,1.25
1,31,2,24.0,20.36,0.11
32,31,2,24.0,25.74,0.11
61,31,2,24.0,25.0,0.61
92,31,2,24.0,25.25,0.28
122,31,2,24.0,18.03,0.26
153,31,2,24.0,25.82,0.27
183,31,2,24.0,22.83,1.19
214,31,2,24.0,21.09,1.18
245,31,2,24.0,18.83,0.66
275,31,2,24.0,19.9,0.21
306,31,2,24.0,25.67,1.55
336,31,2,24.0,23.56,0.91
367,31,2,24.0,18.15,0.91
398,31,2,24.0,18.47,0.69
426,31,2,24.0,23.22,0.37
457,31,2,24.0,23.84,0.4
487,31,2,24.0,22.05,0.35
518,31,2,24.0,21.11,0.93
548,31,2,24.0,18.56,0.23
579,31,2,24.0,18.18,0.41
610,31,2,24.0,22.57,0.67
640,31,2,24.0,23.14,0.32
671,31,2,24.0,25.53,0.62
701,31,2,24.0,24.2,0.41
1,31,3,24.0,25.09,0.13
32,31,3,24.0,24.65,1.74
61,31,3,24.0,21.9,0.16
92,31,3,24.0,20.48,0.22
122,31,3,24.0,23.03,0.18
153,31,3,24.0,21.33,1.47
183,31,3,24.0,21.51,0.15
214,31,3,24.0,18.74,0.54
245,31,3,24.0,20.5,0.52
275,31,3,24.0,19.18,0.4
306,31,3,24.0,24.25,0.28
336,31,3,24.0,21.87,0.51
367,31,3,24.0,19.02,0.31
398,31,3,24.0,19.09,0.61
426,31,3,24.0,22.35,0.35
457,31,3,24.0,25.19,0.25
487,31,3,24.0,23.59,0.19
518,31,3,24.0,23.29,0.22
548,31,3,24.0,18.79,0.12
579,31,3,24.0,22.56,2.41
610,31,3,24.0,22.54,0.14
640,31,3,24.0,23.06,0.18
671,31,3,24.0,18.01,0.12
701,31,3,24.0,18.2,0.52
1,31,4,24.0,20.02,0.59
32,31,4,24.0,20.51,0.99
61,31,4,24.0,19.06,0.28
92,31,4,24.0,25.63,0.95
122,31,4,24.0,20.9,0.91
153,31,4,24.0,20.4,0.55
183,31,4,24.0,24.53,0.35
214,31,4,24.0,22.36,0.17
245,31,4,24.0,23.15,0.47
275,31,4,24.0,21.39,1.28
306,31,4,24.0,19.54,0.3
336,31,4,24.0,19.25,0.25
367,31,4,24.0,23.21,0.11
398,31,4,24.0,19.43,0.41
426,31,4,24.0,22.26,0.63
457,31,4,24.0,24.85,0.12
487,31,4,24.0,20.05,0.22
518,31,4,24.0,22.41,0.14
548,31,4,24.0,19.8,0.41
579,31,4,24.0,21.58,0.83
610,31,4,24.0,19.32,0.15
640,31,4,24.0,24.57,1.98
671,31,4,24.0,22.19,0.21
701,31,4,24.0,22.81,1.53
1,31,5,24.0,22.31,0.24
32,31,5,24.0,22.27,1.41
61,31,5,24.0,25.79,0.27
92,31,5,24.0,20.96,0.45
122,31,5,24.0,25.83,0.43
153,31,5,24.0,19.6,0.67
183,31,5,24.0,21.84,0.19
214,31,5,24.0,24.29,0.87
245,31,5,24.0,22.0,0.29
275,31,5,24.0,22.12,0.49
306,31,5,24.0,23.08,0.79
336,31,5,24.0,19.18,0.36
367,31,5,24.0,21.21,0.46
398,31,5,24.0,18.48,1.44
426,31,5,24.0,22.81,0.4
457,31,5,24.0,21.51,0.99
487,31,5,24.0,23.21,0.34
518,31,5,24.0,19.25,0.36
548,31,5,24.0,23.53,0.76
579,31,5,24.0,20.54,0.57
610,31,5,24.0,24.7,0.33
640,31,5,24.0,22.2,1.21
671,31,5,24.0,20.52,0.17
701,31,5,24.0,23.75,0.55
1,31,6,24.0,23.04,0.59
32,31,6,24.0,22.67,0.33
61,31,6,24.0,23.46,0.44
92,31,6,24.0,23.21,0.41
122,31,6,24.0,18.38,1.22
153,31,6,24.0,25.35,0.19
183,31,6,24.0,23.27,0.16
214,31,6,24.0,18.13,0.27
245,31,6,24.0,18.81,0.74
275,31,6,24.0,22.34,0.24
306,31,6,24.0,25.25,0.21
336,31,6,24.0,25.82,0.56
367,31,6,24.0,19.83,0.33
398,31,6,24.0,22.58,0.25
426,31,6,24.0,25.19,2.14
457,31,6,24.0,21.03,0.3
487,31,6,24.0,19.27,0.14
518,31,6,24.0,25.41,0.22
548,31,6,24.0,19.07,0.98
579,31,6,24.0,18.22,0.13
610,31,6,24.0,22.55,0.15
640,31,6,24.0,19.63,1.71
671,31,6,24.0,21.06,0.22
701,31,6,24.0,19.65,1.21
1,31,7,24.0,20.37,0.63
32,31,7,24.0,24.5,1.4
61,31,7,24.0,22.39,0.33
92,31,7,24.0,20.35,0.66
122,31,7,24.0,22.79,0.14
153,31,7,24.0,18.43,0.17
183,31,7,24.0,19.31,0.27
214,31,7,24.0,21.56,1.63
245,31,7,24.0,18.67,1.05
275,31,7,24.0,19.83,1.21
306,31,7,24.0,25.3,0.12
336,31,7,24.0,25.11,0.27
367,31,7,24.0,20.86,0.23
398,31,7,24.0,25.21,0.63
426,31,7,24.0,24.26,0.63
457,31,7,24.0,20.94,0.28
487,31,7,24.0,23.51,1.24
518,31,7,24.0,22.6,0.33
548,31,7,24.0,23.34,0.78
579,31,7,24.0,25.63,0.36
610,31,7,24.0,18.08,0.14
640,31,7,24.0,18.21,0.12
671,31,7,24.0,23.53,2.08
701,31,7,24.0,24.44,0.62
1,31,8,24.0,24.23,0.84
32,31,8,24.0,25.86,0.63
61,31,8,24.0,20.39,1.77
92,31,8,24.0,22.42,0.79
122,31,8,24.0,21.07,0.52
153,31,8,24.0,24.42,0.53
183,31,8,24.0,23.85,0.24
214,31,8,24.0,22.32,0.55
245,31,8,24.0,21.19,0.73
275,31,8,24.0,21.03,0.47
306,31,8,24.0,24.73,0.96
336,31,8,24.0,19.23,0.61
367,31,8,24.0,23.1,0.93
398,31,8,24.0,18.55,0.44
426,31,8,24.0,20.15,0.33
457,31,8,24.0,19.08,0.82
487,31,8,24.0,22.07,3.48
518,31,8,24.0,19.15,0.15
548,31,8,24.0,19.04,2.09
579,31,8,24.0,24.75,0.2
610,31,8,24.0,21.78,1.19
640,31,8,24.0,25.97,1.73
671,31,8,24.0,23.74,2.84
701,31,8,24.0,18.11,0.43
1,31,9,24.0,25.17,0.26
32,31,9,24.0,23.35,0.35
61,31,9,24.0,20.66,0.45
92,31,9,24.0,23.73,1.63
122,31,9,24.0,19.52,0.35
153,31,9,24.0,23.76,0.61
183,31,9,24.0,22.43,0.73
214,31,9,24.0,25.54,0.78
245,31,9,24.0,19.41,0.27
275,31,9,24.0,25.71,0.47
306,31,9,24.0,18.32,0.16
336,31,9,24.0,21.47,1.21
367,31,9,24.0,19.46,0.28
398,31,9,24.0,24.17,0.18
426,31,9,24.0,23.39,0.56
457,31,9,24.0,23.0,0.42
487,31,9,24.0,25.12,0.75
518,31,9,24.0,22.44,0.66
548,31,9,24.0,24.37,0.57
579,31,9,24.0,19.05,1.4
610,31,9,24.0,23.01,0.62
640,31,9,24.0,22.57,0.26
671,31,9,24.0,25.72,0.22
701,31,9,24.0,18.73,0.11
1,31,10,24.0,18.56,0.51
32,31,10,24.0,25.07,0.19
61,31,10,24.0,25.89,1.35
92,31,10,24.0,18.99,0.13
122,31,10,24.0,20.08,2.11
153,31,10,24.0,25.98,0.19
183,31,10,24.0,24.06,0.87
214,31,10,24.0,24.54,0.4
245,31,10,24.0,25.27,1.16
275,31,10,24.0,19.53,0.48
306,31,10,24.0,20.73,0.21
336,31,10,24.0,23.01,0.12
367,31,10,24.0,20.39,0.49
398,31,10,24.0,23.46,0.37
426,31,10,24.0,20.05,0.24
457,31,10,24.0,25.75,2.12
487,31,10,24.0,18.18,0.16
518,31,10,24.0,20.03,0.46
548,31,10,24.0,24.55,0.49
579,31,10,24.0,20.26,1.07
610,31,10,24.0,22.59,0.97
640,31,10,24.0,25.36,1.49
671,31,10,24.0,23.49,0.34
701,31,10,24.0,21.24,1.91
1,32,1,24.0,20.04,0.37
32,32,1,24.0,18.62,0.22
61,32,1,24.0,19.32,1.06
92,32,1,24.0,20.21,0.27
122,32,1,24.0,21.72,0.23
153,32,1,24.0,22.65,0.27
183,32,1,24.0,21.16,0.37
214,32,1,24.0,19.95,0.26
245,32,1,24.0,20.4,0.52
275,32,1,24.0,22.84,0.1
306,32,1,24.0,19.21,0.57
336,32,1,24.0,19.74,0.17
367,32,1,24.0,19.51,0.43
398,32,1,24.0,20.75,0.12
426,32,1,24.0,19.84,0.41
457,32,1,24.0,25.45,0.92
487,32,1,24.0,23.44,0.86
518,32,1,24.0,21.9,0.37
548,32,1,24.0,20.62,0.19
579,32,1,24.0,20.3,0.91
610,32,1,24.0,20.39,0.34
640,32,1,24.0,23.97,0.74
671,32,1,24.0,19.61,0.12
701,32,1,24.0,23.53,0.57
1,32,2,24.0,18.66,0.29
32,32,2,24.0,20.82,0.5
61,32,2,24.0,21.71,0.47
92,32,2,24.0,23.18,0.56
122,32,2,24.0,18.67,0.27
153,32,2,24.0,22.32,0.34
183,32,2,24.0,18.77,0.14
214,32,2,24.0,23.23,0.15
245,32,2,24.0,20.24,1.15
275,32,2,24.0,21.92,0.22
306,32,2,24.0,22.92,0.25
336,32,2,24.0,18.03,0.52
367,32,2,24.0,18.22,0.34
398,32,2,24.0,22.78,1.15
426,32,2,24.0,19.02,0.23
457,32,2,24.0,25.65,1.55
487,32,2,24.0,20.48,1.7
518,32,2,24.0,22.86,0.15
548,32,2,24.0,18.79,2.31
579,32,2,24.0,24.33,0.12
610,32,2,24.0,19.52,1.28
640,32,2,24.0,22.2,0.17
671,32,2,24.0,22.05,0.27
701,32,2,24.0,21.42,0.3
1,32,3,24.0,25.74,0.74
32,32,3,24.0,20.68,0.15
61,32,3,24.0,18.64,0.35
92,32,3,24.0,20.06,0.82
122,32,3,24.0,23.8,0.12
153,32,3,24.0,23.05,0.19
183,32,3,24.0,24.18,0.41
214,32,3,24.0,19.6,0.21
245,32,3,24.0,22.22,0.71
275,32,3,24.0,18.76,0.26
306,32,3,24.0,19.52,0.59
336,32,3,24.0,21.89,1.3
367,32,3,24.0,19.42,0.38
398,32,3,24.0,18.98,0.24
426,32,3,24.0,20.96,1.04
457,32,3,24.0,21.24,0.83
487,32,3,24.0,24.65,0.23
518,32,3,24.0,24.33,0.92
548,32,3,24.0,23.32,1.63
579,32,3,24.0,19.7,0.11
610,32,3,24.0,21.08,0.19
640,32,3,24.0,22.8,0.57
671,32,3,24.0,19.15,0.44
701,32,3,24.0,24.01,0.22
1,32,4,24.0,21.48,1.34
32,32,4,24.0,23.84,0.98
61,32,4,24.0,24.41,0.71
92,32,4,24.0,25.07,1.19
122,32,4,24.0,23.46,0.19
153,32,4,24.0,25.1,0.73
183,32,4,24.0,22.51,0.28
214,32,4,24.0,18.97,1.05
245,32,4,24.0,23.35,0.24
275,32,4,24.0,24.43,0.14
306,32,4,24.0,24.31,0.94
336,32,4,24.0,24.06,0.24
367,32,4,24.0,21.69,0.31
398,32,4,24.0,19.53,0.13
426,32,4,24.0,23.06,0.32
457,32,4,24.0,21.81,0.57
487,32,4,24.0,24.81,2.04
518,32,4,24.0,22.37,0.32
548,32,4,24.0,20.2,0.45
579,32,4,24.0,21.16,1.16
610,32,4,24.0,24.88,0.18
640,32,4,24.0,23.82,0.18
671,32,4,24.0,24.16,0.27
701,32,4,24.0,22.41,0.18
1,32,5,24.0,19.23,0.35
32,32,5,24.0,18.74,0.61
