asset_key,asset_id,system_key,team_key,purchase_date,lifecycle,utilisation
2829,ASSET_FC362442,13,1,2021-04-02,Midlife,31.14
2830,ASSET_D0BA92BD,2,3,2023-02-12,New,63.26
2831,ASSET_B3DECBB5,20,9,2025-02-16,Midlife,80.57
2832,ASSET_201C31BA,50,2,2021-05-21,End-of-life,44.39
2833,ASSET_B9CCD0EE,25,1,2023-03-01,Midlife,90.08
2834,ASSET_3509AEE8,21,1,2020-10-21,Midlife,75.21
2835,ASSET_F394836A,31,9,2024-12-30,Midlife,79.63
2836,ASSET_F01219DC,46,8,2024-06-11,End-of-life,31.07
2837,ASSET_A2E92844,48,3,2023-06-09,New,62.63
2838,ASSET_5201C9F0,44,3,2022-08-01,End-of-life,88.48
2839,ASSET_38FBE5A7,17,5,2020-12-05,End-of-life,89.27
2840,ASSET_2F456AAC,28,3,2025-05-11,Midlife,49.68
2841,ASSET_E4CFA1E9,23,3,2023-11-27,Midlife,39.32
2842,ASSET_57209F7E,40,6,2020-09-19,End-of-life,55.92
2843,ASSET_4DB86EAF,48,9,2025-01-18,New,69.52
2844,ASSET_5B9617E6,38,3,2024-08-24,New,41.69
2845,ASSET_D28A2DF4,43,2,2023-02-12,End-of-life,93.38
2846,ASSET_15548940,34,8,2021-03-25,End-of-life,78.06
2847,ASSET_B30FFA86,32,7,2025-09-22,New,60.41
2848,ASSET_D0FB6D27,10,8,2021-05-19,New,71.0
2849,ASSET_F05BF55E,19,10,2022-05-14,End-of-life,66.13
2850,ASSET_C7FE27F2,29,6,2024-08-13,End-of-life,69.67
2851,ASSET_31592F08,30,6,2024-04-13,Midlife,70.86
2852,ASSET_4DC90AA7,45,9,2021-12-26,New,48.06
2853,ASSET_02FABBEE,3,8,2023-04-02,New,85.2
2854,ASSET_6F598458,35,2,2023-08-06,Midlife,85.58
2855,ASSET_D2BD3211,40,9,2024-09-13,End-of-life,80.5
2856,ASSET_7A2F7919,40,1,2020-11-26,Midlife,31.72
2857,ASSET_D0E23ACA,9,4,2025-09-22,Midlife,55.22
2858,ASSET_32FF4AF9,39,10,2025-11-20,End-of-life,70.21
2859,ASSET_CDA7AC38,33,7,2024-10-05,New,77.82
2860,ASSET_54448474,3,7,2025-06-18,End-of-life,86.86
2861,ASSET_B548E0A4,28,8,2021-06-13,New,35.55
2862,ASSET_38F3ACFD,40,7,2022-11-10,End-of-life,35.29
2863,ASSET_D3073B94,7,1,2022-09-20,Midlife,65.56
2864,ASSET_A8545FF5,3,9,2025-03-06,New,34.02
2865,ASSET_5B124E76,33,5,2022-02-10,New,32.62
2866,ASSET_A58A5DB7,48,1,2025-12-29,Midlife,48.95
2867,ASSET_C48AE5E5,43,10,2020-09-27,Midlife,68.42
2868,ASSET_D740EDC9,2,8,2021-05-08,New,60.34
2869,ASSET_8907DFDC,3,6,2026-01-05,New,89.44
2870,ASSET_C0BE8C0E,3,5,2022-03-20,New,70.19
2871,ASSET_18989698,39,5,2024-01-06,End-of-life,87.14
2872,ASSET_EE132E13,20,4,2025-09-23,End-of-life,35.51
2873,ASSET_9B58A9FF,2,5,2021-11-18,End-of-life,47.2
2874,ASSET_5BA724DF,4,4,2024-09-16,End-of-life,42.11
2875,ASSET_FC924960,17,1,2020-10-30,New,55.28
2876,ASSET_7E1DF3D9,41,2,2023-04-04,New,52.13
2877,ASSET_EB5ED048,5,7,2023-12-11,End-of-life,94.04
2878,ASSET_EC998D14,11,4,2022-09-11,New,72.59
2879,ASSET_97C6F72B,33,3,2023-05-09,Midlife,56.12
2880,ASSET_25B669F3,48,1,2021-09-06,End-of-life,44.91
2881,ASSET_6EAA7D1A,10,8,2024-06-23,Midlife,47.11
2882,ASSET_65CBF703,20,3,2023-10-19,New,92.14
2883,ASSET_6982F12A,4,7,2023-10-01,New,58.32
2884,ASSET_E246D86D,2,2,2025-02-09,New,51.83
2885,ASSET_68866811,26,7,2021-12-07,New,43.59
2886,ASSET_B0F02BE1,36,3,2023-01-27,New,55.51
2887,ASSET_AD8C32AB,47,2,2024-12-18,End-of-life,41.92
2888,ASSET_729308DB,49,10,2020-11-28,Midlife,68.04
2889,ASSET_AB1484F9,35,4,2022-09-12,Midlife,32.3
2890,ASSET_75959E0B,24,2,2023-09-30,Midlife,44.15
2891,ASSET_25BEA157,1,5,2024-02-08,Midlife,37.0
2892,ASSET_CB87B7C7,9,9,2023-07-14,Midlife,89.37
2893,ASSET_AC0EFD79,38,10,2024-12-22,End-of-life,44.76
2894,ASSET_91CAD9E5,1,3,2024-03-13,End-of-life,42.75
2895,ASSET_42AAD179,48,10,2021-07-19,Midlife,31.69
2896,ASSET_EC3351D2,31,10,2024-05-03,Midlife,73.97
2897,ASSET_6E07ECF9,29,6,2020-11-08,End-of-life,84.15
2898,ASSET_57CA3FD7,18,7,2023-09-10,Midlife,49.93
2899,ASSET_F4F985E4,23,10,2025-09-06,Midlife,50.61
2900,ASSET_6CCD48A2,49,6,2025-03-20,New,61.64
2901,ASSET_B52C1861,20,9,2022-04-27,Midlife,52.59
2902,ASSET_BE64F1DA,14,6,2025-09-11,New,55.63
2903,ASSET_CA5E86A9,48,2,2022-08-05,End-of-life,51.11
2904,ASSET_4C0248ED,24,6,2024-12-23,Midlife,88.94
2905,ASSET_70460911,35,3,2024-08-15,New,72.87
2906,ASSET_DA7EEBCB,41,4,2024-05-08,Midlife,73.36
2907,ASSET_A369D7FE,33,8,2021-05-03,Midlife,33.42
2908,ASSET_4C5318DE,18,9,2023-10-31,End-of-life,75.74
2909,ASSET_04283FF0,40,8,2023-04-25,End-of-life,44.44
2910,ASSET_13B650CB,13,8,2022-11-21,Midlife,52.56
2911,ASSET_7019BF4B,19,4,2023-08-22,New,89.01
2912,ASSET_ADAC9364,39,4,2021-06-29,End-of-life,34.77
2913,ASSET_6C5FE20C,44,4,2025-01-15,End-of-life,88.8
2914,ASSET_62290E04,7,5,2025-03-31,Midlife,74.71
2915,ASSET_40F42168,28,5,2024-02-25,Midlife,88.04
2916,ASSET_2951728B,41,6,2023-12-21,Midlife,68.49
2917,ASSET_20548E7D,43,6,2024-05-18,Midlife,67.12
2918,ASSET_B915AEC8,6,1,2024-07-29,End-of-life,73.07
2919,ASSET_8BD3752A,21,7,2021-12-06,Midlife,86.98
2920,ASSET_460A1C17,32,3,2025-10-13,End-of-life,70.19
2921,ASSET_9416E929,20,2,2021-08-26,Midlife,31.39
2922,ASSET_EBAF3AB4,14,9,2020-12-19,Midlife,53.04
2923,ASSET_D5172CB6,16,8,2022-04-08,Midlife,31.03
2924,ASSET_3571E5C5,26,1,2020-10-03,Midlife,82.38
2925,ASSET_B37A0F21,38,4,2025-09-11,Midlife,38.09
2926,ASSET_EE0852CA,2,2,2022-09-22,Midlife,74.58
2927,ASSET_D45E133E,46,9,2023-06-02,New,84.9
2928,ASSET_129C5FDE,14,1,2025-08-21,Midlife,41.61
2929,ASSET_7C689E86,4,2,2022-05-27,Midlife,70.09
2930,ASSET_2AE2A015,10,1,2021-06-09,End-of-life,51.04
2931,ASSET_41A15960,32,3,2021-03-04,Midlife,54.42
2932,ASSET_472975C5,1,8,2025-01-25,Midlife,36.78
2933,ASSET_442DE6C5,5,4,2024-12-16,End-of-life,41.22
2934,ASSET_13B700FE,13,1,2025-02-11,End-of-life,50.99
2935,ASSET_9AC338C9,31,7,2022-12-11,End-of-life,85.45
2936,ASSET_9AE5F558,27,8,2022-11-15,Midlife,61.29
2937,ASSET_6859CB5A,26,8,2021-02-14,New,72.04
2938,ASSET_C6DD5EBB,14,8,2021-12-13,New,75.8
2939,ASSET_87CEB04B,39,8,2025-06-19,End-of-life,54.99
2940,ASSET_6431D4B5,49,5,2025-10-01,Midlife,51.18
2941,ASSET_E0458DF7,38,6,2021-07-19,End-of-life,83.33
2942,ASSET_F95CAC14,25,8,2024-02-22,Midlife,64.3
2943,ASSET_72906919,43,6,2022-11-02,Midlife,61.96
2944,ASSET_D446EBB6,5,5,2026-01-19,New,61.16
2945,ASSET_1B7A84A1,42,10,2021-08-23,Midlife,80.78
2946,ASSET_639DF977,43,8,2020-09-29,Midlife,54.09
2947,ASSET_22AB7390,3,5,2023-01-05,Midlife,92.1
2948,ASSET_A184B367,12,2,2023-01-05,Midlife,50.91
2949,ASSET_5A2B7FDD,49,4,2024-02-18,Midlife,88.94
2950,ASSET_522CCD55,48,6,2022-08-15,End-of-life,62.52
2951,ASSET_33F3C952,14,2,2024-01-18,New,75.6
2952,ASSET_AB78F6A5,46,3,2023-02-06,Midlife,79.7
2953,ASSET_03E82568,48,3,2021-05-16,Midlife,41.52
2954,ASSET_198FA22E,46,4,2020-08-27,New,72.39
2955,ASSET_B2E6436B,40,4,2024-02-22,End-of-life,38.56
2956,ASSET_73671F0E,30,4,2022-05-17,End-of-life,43.4
2957,ASSET_4A888E9D,23,7,2021-06-04,Midlife,37.24
2958,ASSET_F621306C,29,7,2025-05-08,End-of-life,55.85
2959,ASSET_15BD73A8,24,8,2023-03-30,End-of-life,93.4
2960,ASSET_9ACDA764,26,8,2025-04-05,End-of-life,45.22
2961,ASSET_9C18D1DF,33,5,2025-05-20,Midlife,64.11
2962,ASSET_0F4E2F8E,19,6,2025-01-12,End-of-life,50.31
2963,ASSET_DBD30152,33,1,2023-03-15,End-of-life,60.0
2964,ASSET_ACFAAC05,23,10,2021-11-22,End-of-life,76.09
2965,ASSET_7D24F6CC,9,6,2022-04-12,Midlife,30.05
2966,ASSET_ABBA26E8,22,5,2021-03-08,Midlife,36.65
2967,ASSET_ACE076A5,23,8,2025-01-03,End-of-life,89.44
2968,ASSET_AC55F57C,20,1,2024-12-13,New,93.76
2969,ASSET_AB3AEF61,43,3,2021-01-07,End-of-life,33.7
2970,ASSET_BEA15449,5,1,2022-03-16,New,60.19
2971,ASSET_2DF12248,4,10,2021-11-11,Midlife,92.34
2972,ASSET_1EE3F75B,31,7,2024-03-19,Midlife,51.47
2973,ASSET_483AFE4A,49,10,2025-12-30,End-of-life,94.77
2974,ASSET_0DBA7090,9,5,2020-10-25,End-of-life,72.16
2975,ASSET_5B15058E,2,2,2022-12-06,Midlife,41.91
2976,ASSET_D98DB060,5,7,2023-01-09,Midlife,59.63
2977,ASSET_C8D18C52,40,5,2022-12-02,Midlife,70.46
2978,ASSET_85294F0D,35,1,2024-10-08,End-of-life,49.47
2979,ASSET_F984EA3A,16,5,2025-07-22,End-of-life,71.41
2980,ASSET_8FEA7E60,13,2,2021-01-08,Midlife,32.35
2981,ASSET_4CF5CB04,36,6,2021-05-05,End-of-life,67.7
2982,ASSET_D13C204B,48,10,2020-12-19,End-of-life,52.9
2983,ASSET_8122F05F,9,6,2024-03-20,New,67.74
2984,ASSET_084FF18B,11,5,2024-03-31,New,80.5
2985,ASSET_47ED883C,4,7,2020-09-20,New,69.61
2986,ASSET_BDF007FD,9,7,2024-03-24,Midlife,82.68
2987,ASSET_C5BE6DA7,26,3,2022-01-08,New,89.75
2988,ASSET_0936C746,44,9,2023-12-13,End-of-life,90.7
2989,ASSET_88ABF183,46,2,2023-06-20,Midlife,59.38
2990,ASSET_AF181D06,5,7,2025-11-24,New,48.01
2991,ASSET_C58848D3,42,10,2024-05-20,New,89.47
2992,ASSET_4ECDE7E1,22,3,2021-08-23,New,91.01
2993,ASSET_04C22B47,21,6,2024-11-08,End-of-life,61.35
2994,ASSET_63D035A4,44,8,2023-02-02,End-of-life,75.96
2995,ASSET_88414EE8,9,6,2022-07-27,Midlife,53.14
2996,ASSET_50AF1FBB,8,8,2022-10-25,New,60.11
2997,ASSET_27BB3E47,36,7,2024-09-22,End-of-life,41.87
2998,ASSET_18AE416F,41,10,2023-05-28,New,53.47
2999,ASSET_ABAA6339,3,9,2024-03-29,New,81.23
3000,ASSET_B1423BAC,28,3,2024-11-18,New,33.61
3001,ASSET_A17FA5DF,24,8,2025-05-02,End-of-life,79.77
3002,ASSET_04C77151,14,2,2023-12-03,New,84.39
3003,ASSET_0AB0E21E,13,4,2024-06-30,End-of-life,52.32
3004,ASSET_A264C4C7,14,3,2026-01-19,Midlife,91.14
3005,ASSET_B6D126AE,32,6,2022-05-14,Midlife,82.55
3006,ASSET_B82B20AA,21,9,2023-09-22,Midlife,48.23
3007,ASSET_89F85525,29,2,2021-08-10,New,38.58
3008,ASSET_D994294D,39,9,2025-08-02,End-of-life,32.59
3009,ASSET_C4CE122A,24,4,2022-11-10,End-of-life,53.52
3010,ASSET_2A538A6F,17,9,2020-12-16,Midlife,76.8
3011,ASSET_2237F4F8,24,7,2025-11-17,Midlife,82.01
3012,ASSET_5057F07D,46,2,2024-05-03,End-of-life,56.65
3013,ASSET_29B92398,5,8,2023-06-23,Midlife,45.82
3014,ASSET_9D7070A3,8,10,2022-03-11,End-of-life,90.99
3015,ASSET_87E74541,37,5,2020-11-07,New,57.45
3016,ASSET_989FE2AE,30,9,2021-11-29,New,88.99
3017,ASSET_3CE9B750,38,8,2023-10-12,End-of-life,80.67
3018,ASSET_D635E940,16,1,2024-08-05,End-of-life,57.65
3019,ASSET_2764CFF6,15,6,2023-05-26,End-of-life,44.93
3020,ASSET_0B545F88,41,8,2021-02-01,End-of-life,74.0
3021,ASSET_3CCAA599,35,1,2022-07-09,End-of-life,51.69
3022,ASSET_53256AD6,2,10,2022-08-17,Midlife,32.52
3023,ASSET_CD0EA324,9,2,2023-04-01,End-of-life,81.82
3024,ASSET_E06FC6A6,16,6,2021-08-03,New,53.7
3025,ASSET_85B7017A,34,9,2024-03-26,New,71.43
3026,ASSET_A4A2B389,20,3,2024-03-24,New,42.81
3027,ASSET_A99F6210,48,10,2022-10-11,New,94.16
3028,ASSET_BE9FF8DE,2,3,2021-02-22,End-of-life,76.66
3029,ASSET_C9469E77,29,8,2023-12-06,New,94.38
3030,ASSET_9859485A,42,6,2025-09-30,End-of-life,70.45
3031,ASSET_AC4D7612,50,4,2023-01-26,Midlife,74.13
3032,ASSET_67E9F34A,22,5,2020-10-24,End-of-life,53.46
3033,ASSET_EAC16D9E,1,7,2021-11-20,End-of-life,51.93
3034,ASSET_2F15B04E,9,3,2025-12-16,End-of-life,37.27
3035,ASSET_547388BE,48,3,2024-07-03,Midlife,73.16
3036,ASSET_53DBEDAE,7,2,2020-11-15,End-of-life,31.93
3037,ASSET_895EEE86,39,1,2025-09-10,New,60.11
3038,ASSET_C307E447,30,7,2022-03-22,New,60.65
3039,ASSET_AD127AAB,48,10,2023-05-21,New,48.99
3040,ASSET_63025C62,49,4,2025-06-18,Midlife,73.89
3041,ASSET_2FB2392E,10,6,2025-02-10,End-of-life,50.66
3042,ASSET_89ABD5CA,47,8,2022-02-07,Midlife,43.62
3043,ASSET_9F7215AF,46,3,2025-07-25,New,52.37
3044,ASSET_FC4DAC83,27,2,2023-01-25,End-of-life,49.56
3045,ASSET_FE9611AB,23,2,2024-10-09,New,66.51
3046,ASSET_3B64BE38,11,2,2021-03-01,End-of-life,68.0
3047,ASSET_7CA244B8,49,8,2024-08-10,Midlife,70.13
3048,ASSET_7F9E2D5B,30,6,2024-10-04,New,38.55
3049,ASSET_D257B5F0,21,10,2025-09-12,End-of-life,41.0
3050,ASSET_B5BD9FE0,45,10,2025-03-17,New,36.39
3051,ASSET_366CEA2A,27,3,2022-03-30,New,80.71
3052,ASSET_CE9D573C,36,6,2022-06-14,New,75.3
3053,ASSET_BB53C5DB,4,5,2021-04-30,Midlife,67.62
3054,ASSET_B5A5284F,32,10,2025-01-06,End-of-life,55.76
3055,ASSET_74596690,31,6,2025-11-20,Midlife,59.48
3056,ASSET_700F75C9,2,8,2021-02-13,New,60.82
3057,ASSET_BDFD691D,36,3,2025-09-27,End-of-life,67.33
3058,ASSET_D5691EDD,46,7,2025-08-01,New,81.99
3059,ASSET_C23FE2D5,10,3,2021-12-12,End-of-life,86.28
3060,ASSET_60B72F28,37,2,2025-01-22,Midlife,51.52
3061,ASSET_E29FB2E1,30,1,2025-07-04,New,59.92
3062,ASSET_C936FC5A,35,5,2024-08-13,Midlife,87.31
3063,ASSET_22A3D23E,4,8,2022-08-13,Midlife,77.86
3064,ASSET_D67D42B8,14,6,2021-03-15,End-of-life,82.52
3065,ASSET_771A0E10,15,7,2020-08-05,Midlife,90.43
3066,ASSET_C39DAF99,7,5,2024-12-24,Midlife,70.33
3067,ASSET_06700F1F,3,10,2022-05-05,End-of-life,59.29
3068,ASSET_F9429CAF,39,1,2021-06-02,New,92.44
3069,ASSET_475E3486,17,1,2022-08-29,End-of-life,70.12
3070,ASSET_706A9D6A,22,10,2021-01-14,End-of-life,56.8
3071,ASSET_BB541D1B,40,7,2022-04-25,Midlife,87.99
3072,ASSET_65991ED8,8,3,2021-05-03,End-of-life,92.09
3073,ASSET_D124CCEF,26,7,2020-09-02,Midlife,42.5
3074,ASSET_58EF39DF,46,10,2024-01-27,End-of-life,50.57
3075,ASSET_86D63037,39,8,2023-07-14,New,33.37
3076,ASSET_5CC644E4,35,7,2023-02-13,End-of-life,39.08
3077,ASSET_646318C7,49,8,2024-04-27,New,43.75
3078,ASSET_F4803700,22,5,2021-10-13,End-of-life,49.93
3079,ASSET_978F8DE3,44,5,2026-01-02,New,50.12
3080,ASSET_33411CB4,34,5,2025-11-11,Midlife,88.12
3081,ASSET_C0C2839D,42,7,2025-09-09,End-of-life,44.18
3082,ASSET_3F520CD4,40,7,2025-11-20,End-of-life,85.65
3083,ASSET_19D5B361,19,5,2023-03-02,Midlife,67.84
3084,ASSET_EFF9F799,28,4,2022-05-27,Midlife,63.77
3085,ASSET_0D6C66F3,39,7,2021-02-22,New,77.2
3086,ASSET_2C57F3DA,22,10,2021-03-03,End-of-life,30.66
3087,ASSET_CAB15D3A,41,1,2022-12-31,Midlife,47.16
3088,ASSET_079FC47D,13,2,2025-09-07,New,77.23
3089,ASSET_9312A4BC,16,5,2023-05-02,End-of-life,88.07
3090,ASSET_20D61309,7,1,2025-04-11,Midlife,41.66
3091,ASSET_CD13C6C9,19,9,2025-08-18,Midlife,46.74
3092,ASSET_32B9F26B,40,10,2024-05-31,End-of-life,77.18
3093,ASSET_9651C178,39,5,2024-12-29,End-of-life,45.89
3094,ASSET_A022705B,29,7,2023-02-19,End-of-life,73.92
3095,ASSET_F6396F83,35,10,2025-11-06,Midlife,65.2
3096,ASSET_85DBFB07,35,9,2020-11-02,Midlife,66.21
3097,ASSET_F6BD104A,17,4,2024-09-24,End-of-life,47.51
3098,ASSET_5FDEBE1F,43,10,2023-05-09,New,90.99
3099,ASSET_DAEEB061,40,5,2025-12-01,End-of-life,49.18
3100,ASSET_BE757F37,30,4,2021-05-21,End-of-life,39.36
3101,ASSET_75ED4002,32,5,2025-10-02,Midlife,56.5
3102,ASSET_8227557A,21,5,2025-08-06,Midlife,57.57
3103,ASSET_8D7EAD43,44,7,2023-08-25,New,65.21
3104,ASSET_024F4664,27,4,2020-08-05,End-of-life,48.93
3105,ASSET_470D6DFF,22,3,2024-07-15,Midlife,62.44
3106,ASSET_B18A8D8C,1,4,2026-01-24,End-of-life,79.81
3107,ASSET_F324B3B1,13,4,2020-11-04,Midlife,47.27
3108,ASSET_52F16AB8,46,6,2022-10-23,New,75.24
3109,ASSET_CFAE0428,38,6,2023-06-16,New,54.69
3110,ASSET_732BC77E,14,1,2025-11-10,Midlife,91.94
3111,ASSET_FC4FAB81,34,8,2021-03-02,Midlife,75.07
3112,ASSET_F282722B,17,2,2023-04-03,Midlife,91.29
3113,ASSET_CC4D891C,46,3,2025-06-20,New,61.79
3114,ASSET_979B2924,47,8,2023-11-13,Midlife,76.89
3115,ASSET_1EAADD6D,34,1,2021-06-03,Midlife,39.4
3116,ASSET_BC8FE86B,9,2,2025-02-14,End-of-life,64.4
3117,ASSET_28524266,6,5,2024-05-07,Midlife,69.73
3118,ASSET_A87182C0,23,7,2023-10-25,New,35.33
3119,ASSET_E723C43C,4,3,2023-11-26,Midlife,34.69
3120,ASSET_847F9210,28,8,2025-05-03,End-of-life,36.59
3121,ASSET_A522DCEC,32,3,2025-10-27,Midlife,58.25
3122,ASSET_3FF28F28,42,1,2021-02-14,New,44.14
3123,ASSET_643F8766,21,9,2023-05-26,New,52.43
3124,ASSET_BCE1650B,19,4,2021-05-19,New,60.62
3125,ASSET_14B702A1,9,2,2022-06-27,New,50.96
3126,ASSET_285CD427,7,1,2024-04-23,New,63.66
3127,ASSET_EC825E23,8,4,2022-09-26,End-of-life,76.96
3128,ASSET_4DAAF398,42,8,2024-05-23,New,68.79
3129,ASSET_ABA10826,39,9,2023-07-08,New,50.7
3130,ASSET_83F951C5,27,2,2024-06-01,End-of-life,40.78
3131,ASSET_AC679059,34,6,2024-02-23,End-of-life,45.7
3132,ASSET_0C298B3E,35,9,2025-01-29,End-of-life,50.36
3133,ASSET_EDA33D6C,4,9,2025-03-17,Midlife,61.99
3134,ASSET_2941F5DB,45,4,2025-08-16,Midlife,50.61
3135,ASSET_63FC14AB,34,2,2022-05-06,New,42.31
3136,ASSET_69E65847,1,3,2024-01-26,New,86.28
3137,ASSET_D6B5342C,12,8,2023-10-23,End-of-life,62.12
3138,ASSET_A251FEB9,11,4,2022-01-19,Midlife,73.25
3139,ASSET_EAE45D42,49,2,2021-12-07,End-of-life,48.2
3140,ASSET_F81BF1D5,29,7,2024-02-16,New,35.48
3141,ASSET_DF312089,22,1,2024-11-17,Midlife,81.64
3142,ASSET_20A37632,13,9,2025-01-16,New,33.68
3143,ASSET_FBA210F6,9,4,2024-07-27,New,62.21
3144,ASSET_EE894689,23,10,2022-08-30,New,91.39
3145,ASSET_95B76C95,39,3,2021-11-22,End-of-life,58.3
3146,ASSET_BB5F49B0,15,10,2021-10-26,Midlife,62.39
3147,ASSET_D060E038,15,3,2022-07-20,End-of-life,81.98
3148,ASSET_303C526A,46,8,2025-03-27,Midlife,90.01
3149,ASSET_576891DC,24,5,2024-12-14,Midlife,86.28
3150,ASSET_D053D03D,48,10,2024-01-22,End-of-life,64.92
3151,ASSET_BC476C4F,29,9,2025-03-16,End-of-life,49.37
3152,ASSET_AC097753,5,10,2023-12-14,Midlife,54.41
3153,ASSET_E9CC07A7,35,5,2022-04-17,New,43.72
3154,ASSET_CEA32F63,15,8,2024-10-31,End-of-life,88.08
3155,ASSET_30154706,6,5,2022-05-27,End-of-life,69.98
3156,ASSET_D3A2F2A7,8,3,2023-11-14,End-of-life,86.21
3157,ASSET_522D59B0,31,10,2025-05-14,New,58.84
3158,ASSET_EE29E819,45,6,2023-10-11,New,52.55
3159,ASSET_4AE4EC03,15,7,2025-07-01,Midlife,52.34
3160,ASSET_5879752C,2,6,2023-10-06,New,85.02
3161,ASSET_C04F6C3C,27,3,2024-12-12,Midlife,46.12
3162,ASSET_C52C1A7B,32,9,2021-05-24,New,42.47
3163,ASSET_333CDDE3,24,10,2023-09-17,End-of-life,92.57
3164,ASSET_8D7E3F45,41,4,2024-06-19,New,70.69
3165,ASSET_1AF97293,14,8,2024-12-15,Midlife,37.79
3166,ASSET_4ADF6D25,32,3,2025-01-07,End-of-life,90.68
3167,ASSET_B4C2BEB7,14,10,2022-08-23,New,69.73
3168,ASSET_2768A6E8,20,9,2025-07-10,End-of-life,94.36
3169,ASSET_D76324E1,18,8,2023-01-11,End-of-life,76.48
3170,ASSET_1422D3CE,13,3,2023-11-21,Midlife,30.53
3171,ASSET_0D5E0A23,16,6,2022-01-09,New,57.95
3172,ASSET_6FDA401B,16,6,2025-10-22,End-of-life,35.39
3173,ASSET_2CF030A4,47,4,2023-05-07,Midlife,45.44
3174,ASSET_94D53002,29,7,2022-09-24,New,39.26
3175,ASSET_BBAA7834,36,6,2022-03-04,Midlife,87.72
3176,ASSET_237BF669,29,4,2022-07-03,End-of-life,94.03
3177,ASSET_E674E811,37,7,2022-03-22,Midlife,61.13
3178,ASSET_1F7FF229,17,1,2024-12-03,New,69.72
3179,ASSET_89F4E670,11,2,2022-01-18,Midlife,54.08
3180,ASSET_EF4086E5,39,3,2022-07-10,Midlife,39.38
3181,ASSET_BD9D3C01,18,8,2025-04-02,New,41.51
3182,ASSET_AF3FD2BD,5,8,2022-01-21,End-of-life,71.84
3183,ASSET_CF8C324B,26,7,2022-05-05,Midlife,66.67
3184,ASSET_EC1E7867,40,5,2024-07-08,End-of-life,80.16
3185,ASSET_203347FF,5,2,2025-03-14,Midlife,91.72
3186,ASSET_480B311B,50,8,2024-03-23,Midlife,35.62
3187,ASSET_5D354911,40,6,2023-11-12,End-of-life,37.37
3188,ASSET_F36D6761,22,5,2021-10-22,End-of-life,50.41
3189,ASSET_B5E93462,35,8,2022-02-20,Midlife,94.97
3190,ASSET_83A877F6,4,8,2022-05-03,End-of-life,92.35
3191,ASSET_FCD97099,1,9,2024-12-06,End-of-life,38.79
3192,ASSET_E5AA7D29,16,10,2023-03-21,Midlife,51.23
3193,ASSET_5631A6B0,6,9,2022-10-02,New,58.0
3194,ASSET_E93C14B5,34,3,2024-08-14,End-of-life,86.18
3195,ASSET_4FEF7647,40,6,2021-06-30,Midlife,43.38
3196,ASSET_3995F85A,14,5,2022-11-15,End-of-life,35.38
3197,ASSET_96579D86,35,5,2022-11-01,End-of-life,50.75
3198,ASSET_80FD66DC,39,3,2025-10-16,End-of-life,38.52
3199,ASSET_E3DD903B,27,7,2021-06-04,New,32.84
3200,ASSET_B5588ADE,24,5,2021-01-20,Midlife,33.72
3201,ASSET_11CB7FAE,33,8,2024-03-12,New,35.27
3202,ASSET_3570C263,2,10,2021-09-23,Midlife,46.95
3203,ASSET_E0728E05,16,10,2024-05-26,Midlife,52.46
3204,ASSET_3AC18927,3,8,2021-07-16,New,58.05
3205,ASSET_1658E6F3,9,5,2022-11-17,Midlife,63.53
3206,ASSET_20CD3A6F,35,9,2022-02-12,Midlife,86.26
3207,ASSET_7617FCD3,41,9,2023-11-27,End-of-life,36.09
3208,ASSET_51501332,44,4,2023-08-18,Midlife,68.93
3209,ASSET_8C3AC91F,29,6,2021-09-22,New,93.96
3210,ASSET_DD32D91C,45,8,2022-10-12,Midlife,43.86
3211,ASSET_361F49AF,23,7,2025-11-27,New,45.78
3212,ASSET_78CFDBA6,10,10,2024-07-20,New,94.55
3213,ASSET_49554BD7,28,1,2026-01-21,End-of-life,90.22
3214,ASSET_9FDA272E,23,4,2022-12-11,New,63.93
3215,ASSET_C83923A4,2,2,2021-12-07,End-of-life,31.15
3216,ASSET_5B697ED2,30,1,2022-09-17,End-of-life,83.87
3217,ASSET_B4A29769,22,1,2025-11-05,Midlife,49.59
3218,ASSET_F5CF6F3B,39,5,2022-10-01,End-of-life,76.92
3219,ASSET_E77FE10E,3,6,2023-03-10,Midlife,89.48
3220,ASSET_154959DB,14,10,2023-08-06,Midlife,78.6
3221,ASSET_54863D44,38,3,2021-06-29,Midlife,49.1
3222,ASSET_85945835,48,7,2025-03-09,New,51.95
3223,ASSET_85A2E667,47,9,2023-09-25,End-of-life,69.56
3224,ASSET_BFD313CB,32,9,2021-02-17,New,56.42
3225,ASSET_78BE8099,23,9,2022-03-20,End-of-life,80.0
3226,ASSET_0F3B7411,35,1,2023-08-10,Midlife,39.89
3227,ASSET_EAC16710,50,4,2023-11-23,Midlife,60.2
3228,ASSET_20D817E8,22,5,2021-07-30,Midlife,82.29
3229,ASSET_34A0573A,21,8,2023-06-13,New,70.9
3230,ASSET_DC21CE03,28,4,2021-11-21,Midlife,33.09
3231,ASSET_68C363A3,48,9,2022-10-07,Midlife,46.28
3232,ASSET_E45E7002,23,9,2022-05-23,End-of-life,76.57
3233,ASSET_D68CEF1E,21,10,2022-08-16,End-of-life,40.08
3234,ASSET_AA4A6C5C,47,4,2022-10-05,Midlife,54.9
3235,ASSET_5485E7DB,50,8,2025-01-26,End-of-life,54.4
3236,ASSET_93B828FE,1,10,2023-11-27,Midlife,55.74
